ID	Feed	SiteSection	Title	Description
https:www.usatoday.comvideosnewsnation20190401first-fan-encounter-shirley-henderson3330955002	USAToday	topstories	First Fan Encounter: Shirley Henderson	Shirley Henderson was bowled over after seeing her first celebrity up close, but then ended up working with her: Judi Dench. (April 1
https:www.usatoday.comvideosnewsnation20190401first-fan-encounter-john-c-reilly3330956002	USAToday	topstories	First Fan Encounter: John C. Reilly	John. C. Reilly was recognized in a movie theater for the first time ever, but the experience left him confused. (April 1
https:www.usatoday.comvideoslife20190401first-fan-encounter-john-c-reilly3330953002	USAToday	newstopstories	First Fan Encounter: John C. Reilly	John. C. Reilly was recognized in a movie theater for the first time ever, but the experience left him confused. (April 1
httpswwwreuterscomarticleusturkeyelectionerdoganontracktoloseturkeysbiggestcitiesinshockpollupsetidUSKCN1RD130feedTypeRSS&feedNameworldNews	Reuters	worldNews	Erdogan on track to lose Turkey's biggest cities in shock poll upset	Tayyip Erdogan's ruling AK Party was on track on Monday to lose control of Turkey's two biggest cities, Istanbul and Ankara, in a stunning local election setback that could complicate the president's plans to combat recession
httpswwwreuterscomarticleususaimmigrationmexicomexicowantstobringordertocentralamericanmigrationtouspresidentidUSKCN1RD2ITfeedTypeRSS&feedNameworldNews	Reuters	worldNews	Mexico wants to 'bring order' to Central American migration to U.S.: president	Mexico will help to regulate the flow of Central American migrants passing through its territory to the United States, but the root causes behind the phenomenon must be tackled, Mexican President Andres Manuel Lopez Obrador said on Monday
httpswwwcnncomvideostravel20190329lifetimeorigcostaricafamilytriparoundtheworldcnn	CNN	el	Family takes 'field trip' around the world 	Astrid Vinje and Clint Bush have embarked on a three-year journey around the world in an effort to give their kids a global education and a unique perspective on lif
httpswwwcnncom20190401politicssupremecourtplannedparenthoodvideolawsuitindexhtml	CNN	politics	Supreme Court denies anti-abortion rights group's request to block Planned Parenthood lawsuit	The Supreme Court on Monday denied a request to block a lawsuit brought by Planned Parenthood against a group that secretly filmed employees and later released a video, allowing it to go forward in lower courts
httpswwwreuterscomarticleusfacebookaccountsindiafacebookdeletesaccountslinkedtoindiascongresspartypakistanmilitaryidUSKCN1RD1RIfeedTypeRSS&feedNametechnologyNews	Reuters	technologyNews	Facebook deletes accounts linked to India's Congress party, Pakistan military	Facebook has deleted 712 accounts and 390 pages in India and Pakistan for "inauthentic behavior", it said on Monday, many linked to India's opposition Congress party days before a national election, and others related to Pakistan's military
httpswwwreuterscomarticleusfacebooknewsfeedfacebookrevealshowitranksitemsinthenewsfeedidUSKCN1RD2OIfeedTypeRSS&feedNametechnologyNews	Reuters	technologyNews	Facebook reveals how it ranks items in the news feed	Facebook is lifting the lid on the algorithm that decides which posts appear in its news feed, as part of a drive to be more transparent and offer greater control to users
httpswwwreuterscomarticleususatrumpcohenukrainemay232018storybasedonbbcreportaboutukrainianpresidentandtrumplawyercoheniswithdrawnidUSKCN1IO2ZCfeedTypeRSS&feedNameworldNews	Reuters	worldNews	May 23, 2018, story based on BBC report about Ukrainian president and Trump lawyer Cohen is withdrawn	A May 23, 2018, story headlined, “Ukraine paid Trump lawyer Cohen to arrange White House talks -BBC,” is being withdrawn after the BBC said its report was incorrect
httpswwwreuterscomarticleusfacebookaccountsindiafacebookdeletesaccountslinkedtoindiascongresspartypakistanmilitaryidUSKCN1RD1RIfeedTypeRSS&feedNameworldNews	Reuters	worldNews	Facebook deletes accounts linked to India's Congress party, Pakistan military	Facebook has deleted 712 accounts and 390 pages in India and Pakistan for "inauthentic behavior", it said on Monday, many of them linked to India's opposition Congress party days before a general election, and others related to Pakistan's military
httpswwwreuterscomarticlefacebooknewsfeedfacebookrevealshowitranksitemsinthenewsfeedidUSL8N21J43TfeedTypeRSS&feedNamecompanyNews	Reuters	companyNews	Facebook reveals how it ranks items in the news feed	Facebook is lifting the
lid on the algorithm that decides which posts appear in its news
feed, as part of a drive to be more transparent and offer
greater control to users
https:www.foxnews.comsciencehuge-manatee-hugs-florida-woman-flips-her-out-of-water-in-astonishing-underwater-footage	FOX		Huge manatee 'hugs' Florida woman, flips her out of water in astonishing underwater footage	As the owner of an airboat tour company, Mandy Egner has had her fair share of close encounters with sea creatures — both small and large. But during a snorkeling excursion in Crystal River over the weekend, the Florida woman said she had a "once in a lifetime experience" she'll never forget
httpswwwreuterscomarticleusjohnsonjohnsoncancerindiajjbabyshampoosamplesfailindianqualitytestcompanyrejectsfindingsidUSKCN1RD1O4feedTypeRSS&feedNamebusinessNews	Reuters	businessNews	J&J baby shampoo samples fail Indian quality test; company rejects findings	Johnson & Johnson's baby shampoo samples failed quality tests conducted by the northwestern Indian state of Rajasthan, according to a public notice from the state's drugs watchdog, findings that were rejected by the U.S. drugmaker
httpswwwreuterscomarticleushyundaimotorprobeusopensnewprobeintothreemillionkiahyundaivehiclesforfirerisksidUSKCN1RD2P4feedTypeRSS&feedNamebusinessNews	Reuters	businessNews	U.S. opens new probe into three million Kia, Hyundai vehicles for fire risks	The National Highway Traffic Safety Administration said Monday it would open a new safety defect investigation into 3 million Hyundai Motor Co and Kia Motors Corp vehicles for fires not caused by crashes
httpswwwcnncom20190329ukbrexitwhatnextgbrintlindexhtml	CNN	uk	What's next for Brexit?	As UK lawmakers prepare to vote on alternatives to Prime Minister Theresa May's unloved Brexit deal on Monday, the question everyone is asking is, what happens next
https:www.usatoday.comvideosnewsnation20190401first-fan-encounter-steve-coogan636846000	USAToday	topstories	First Fan Encounter: Steve Coogan	Steve Coogan remembers the "odd experience" of being recognized for the first time after being in a television show. (April 1
https:www.usatoday.comvideosnewsnation20190401my-first-fan-encounter-kate-bosworth636845000	USAToday	topstories	My First Fan Encounter: Kate Bosworth	Her first big role in  2002&apos;s "Blue Crush" is the gift that keeps on giving for Kate Bosworth - as she still gets people come up to her and talk about it. (April 1
https:www.usatoday.comstorysportsmlb20190401yanks-stanton-on-10-day-injured-list-with-strained-biceps39284611	USAToday	newstopstories	Stanton, Andujar join Yankees&apos; lengthy injured list	Giancarlo Stanton (strained biceps), Miguel Andujar (torn labrum) go on New York Yankees&apos; growing injured lis
httpswwwreuterscomarticleusisraelbrazilpalestiniansconsiderrecallingenvoyoverbrazilsjerusalemtrademissionidUSKCN1RD2OWfeedTypeRSS&feedNameworldNews	Reuters	worldNews	Palestinians consider recalling envoy over Brazil's Jerusalem trade mission	The Palestinian ambassador to Brazil said on Monday he may be recalled home after right-wing Brazilian President Jair Bolsonaro's new government said it will open a trade mission to Israel in Jerusalem
https:www.foxnews.comusman-imprisoned-25-years-settles-wrongful-conviction-lawsuit	FOX		Man imprisoned 25 years settles wrongful conviction lawsuit	A former minor league baseball player in West Virginia who spent more than 25 years in prison for a sexual assault conviction before his sentence was vacated has reached a $175,000 settlement with the city of Charleston
httpswwwreuterscomarticlejohnsonjohnsoncancerindiarefilejjbabyshampoosamplesfailindianqualitytestcompanyrejectsfindingsidUSL3N21J1L8feedTypeRSS&feedNamecompanyNews	Reuters	companyNews	REFILE-J&J baby shampoo samples fail Indian quality test; company rejects findings	Johnson & Johnson's
baby shampoo samples failed quality tests conducted by the
northwestern Indian state of Rajasthan, according to a public
notice from the state's drugs watchdog, findings that were
rejected by the U.S. drugmaker
httpswwwreuterscomarticleequatorialgasnobleenergyjvtobuildpipelinefromequatorialguineasoffshoregasfieldsidUSL8N21J57EfeedTypeRSS&feedNamecompanyNews	Reuters	companyNews	Noble Energy JV to build pipeline from Equatorial Guinea's offshore gas fields	Noble Energy and partners
will build a pipeline linking Equatorial Guinea's offshore gas
fields to an onshore liquefied natural gas (LNG) plant to boost
exports, the African nation's government said on Monday
httpswwwreuterscomarticlehyundaimotorprobeusopensnewprobeinto3millionkiahyundaivehiclesforfirerisksidUSL1N21J0P0feedTypeRSS&feedNamecompanyNews	Reuters	companyNews	U.S. opens new probe into 3 million Kia, Hyundai vehicles for fire risks	The National Highway Traffic
Safety Administration said Monday it would open a new safety
defect investigation into 3 million Hyundai Motor Co
and Kia Motors Corp vehicles for fires not caused by
crashes
httpswwwreuterscomarticlefacebookaccountsindiapakistanwrapup2facebookdeletesaccountslinkedtoindiascongresspartypakistanmilitaryidUSL3N21J2EUfeedTypeRSS&feedNamecompanyNews	Reuters	companyNews	WRAPUP 2-Facebook deletes accounts linked to India's Congress party, Pakistan military	* Most accounts affected linked to Congress or Pakistan
militar
httpswwwreuterscomarticleglobalmarketsglobalmarketsstocksrallyonchinasfactoryreboundtradehopesidUSL8N21J4TWfeedTypeRSS&feedNamecompanyNews	Reuters	companyNews	GLOBAL MARKETS-Stocks rally on China's factory rebound, trade hopes	* 3-month and 10-year yield curve steepens above zero
(Updates with open of U.S. markets, changes byline, dateline;
previous LONDON
httpswwwcnncom20190401politicsbordersurgeasylumseekersindexhtml	CNN	politics	Trump admin. orders faster personnel surge to border, wants more asylum seekers returned to Mexico	Homeland Security Secretary Kirstjen Nielsen on Monday directed Customs and Border Protection to speed its planned surge of 750 officers to assist the US Border Patrol along areas of the southern border where there has been a influx of migrants crossing into the US from Mexico
httpswwwcnncom20190330politicstexasbrownsvillemigrantinfluxindexhtml	CNN	politics	Rio Grande Valley dealing with increasing number of migrants released from overcrowded border processing center	The number of undocumented immigrants being released by federal authorities in Rio Grande Valley in Texas is soaring
httpswwwreuterscomarticleuslyftstockslyftgivesupdebutgainsonseconddayoftradingidUSKCN1RD2LGfeedTypeRSS&feedNamebusinessNews	Reuters	businessNews	Lyft gives up debut gains on second day of trading	Shares of Lyft Inc crashed through the ride-hailing company's initial public offering price on just their second day of trading, tumbling as much as 10.5 percent and matching the speed at which Facebook Inc gave up its IPO price following its botched offering nearly seven years ago
