ID	Feed	SiteSection	Title	Description
httpswwwreuterscomarticlehyundaimotorprobeupdate3ustoprobethousandsoffiresconnectedtohyundaikiavehiclesidUSL1N21J0PZfeedTypeRSS&feedNamecompanyNews	Reuters	companyNews	UPDATE 3-U.S. to probe thousands of fires connected to Hyundai, Kia vehicles	The top U.S. auto safety
regulator said on Monday it will open an investigation into 3
million Hyundai Motor Co and Kia Motors Corp
vehicles after reviewing reports of more than 3,000
fires that injured over 100 people
https:www.usatoday.comstorysportsmlb20190401mccanns-2-run-single-helps-braves-beat-error-prone-cubs-8-039287241	USAToday	newstopstories	McCann&apos;s 2-run single helps Braves beat error-prone Cubs 8-0	McCann celebrates return to Atlanta with 2-run single as Braves beat error-prone Cubs 8-
https:www.usatoday.comstorysportsnba20190401antetokounmpo-returns-to-lead-bucks-past-nets-131-12139287225	USAToday	newstopstories	Antetokounmpo returns to lead Bucks past Nets, 131-121	Giannis Antetokounmpo had 28 points and 11 rebounds in his return to the lineup, Eric Bledsoe added 29 points, and the Milwaukee Bucks beat the Brooklyn Nets 131-12
httpswwwcnncom20190401politicshousedemstermlimitsindexhtml	CNN	politics	In late night meeting, House Dems take first step on term limits proposal	More than two dozen House Democrats huddled in a small room in the Capitol late Monday night to discuss the term limits proposal that House Speaker Nancy Pelosi agreed to several months ago in exchange for support for her speakership
https:www.foxnews.compoliticssteyn-inappropriate-touching-the-bullet-dems-use-to-take-out-joe-biden	FOX		Biden's 'expressions of affection' may take him out of 2020 race, Mark Steyn tells Tucker Carlson	Conservative commentator Mark Steyn appeared on Fox News' “Tucker Carlson Tonight” to discuss the latest accusations of improper physical contact by the former VP
https:www.usatoday.comstorysportsmlbreds20190401hunter-greene-cincinnati-reds-prospect-have-tommy-john-surgery3338649002	USAToday	newstopstories	Cincinnati Reds top pitching prospect Hunter Greene to have Tommy John surgery	The Cincinnati Reds&apos; Hunter Greene, the No. 2 pick in the 2017 MLB draft, will have Tommy John surgery and faces a 12- to 15-month rehab
https:www.usatoday.comstorysportsnba20190401turner-has-triple-double-as-blazers-top-wolves-132-12239287277	USAToday	newstopstories	Turner has triple-double as Blazers top Wolves, 132-122	The Portland Trail Blazers continued to bolster their chance at home-court advantage in the playoffs with a 132-122 win Monday over the Minnesota Timberwolves
httpswwwreuterscomarticleushyundaimotorprobeustoprobethousandsoffiresconnectedtohyundaikiavehiclesidUSKCN1RD2P4feedTypeRSS&feedNamebusinessNews	Reuters	businessNews	U.S. to probe thousands of fires connected to Hyundai, Kia vehicles	The top U.S. auto safety regulator said on Monday it will open an investigation into 3 million Hyundai Motor Co and Kia Motors Corp vehicles after reviewing reports of more than 3,000 fires that injured over 100 people
httpswwwcnncom20190401healthcanadaglobalwarmingindexhtml	CNN	health	Canada is warming at twice the global rate, report says 	Canada is warming up faster than the rest of the world, according to a report commissioned by the Canadian Environment and Climate Change Department
httpswwwcnncom20190401worldglaciercollapsewavetouristruntrndindexhtml	CNN	world	Tourists scramble to avoid wave caused by glacier collapse	Tourists in Iceland were left fleeing to higher ground on Sunday as a large wave triggered by a glacier collapse came rushing their way
httpswwwreuterscomarticlejapandisplayfundingcorrectedtroubledapplesupplierjapandisplaytoseekfundingsharessurgeidUSL3N21J0BLfeedTypeRSS&feedNamecompanyNews	Reuters	companyNews	CORRECTED-Troubled Apple supplier Japan Display to seek funding, shares surge	Apple supplier Japan
Display Inc said on Monday it aims to raise as much as
$990 million in new financing as early as this week, sending
shares of the struggling manufacturer sharply higher
httpswwwcnncomvideospolitics20190402donstakedemocratsapologytour2020outlooksotctnvpxcnn	CNN	tics	Don Lemon criticizes Democrats for 'apology tour'	CNN's Don Lemon says Democrats are on an apology tour, but not everything is worth an apology
https:www.foxnews.comworlddetailed-and-public-kim-jong-nam-murder-may-never-be-solved	FOX		Detailed and public, Kim Jong Nam murder may never be solved	The murder of North Korean leader Kim Jong Un's estranged half brother at an airport in Malaysia was brazen, intricately orchestrated and, thanks to scores of security cameras, witnessed by millions around the world
https:www.usatoday.comstorysportsncaawtourney20190401womens-ncaa-tournament-notre-dame-returns-final-four3338744002	USAToday	newstopstories	Notre Dame uses big second half to blast Stanford, earn return trip to women&apos;s Final Four	Notre Dame is headed back to the Final Four after blasting Stanford, setting up an NCAA tournament semifinal showdown with Connecticut
https:www.usatoday.comvideosnewsnation20190402trump-threat-close-border-stirs-economic-fears3338654002	USAToday	newstopstories	Trump threat to close border stirs economic fears	President Trump&apos;s threat to shut down the southern border raised fears Monday of dire economic consequences in the U.S. and Mexico. Elected leaders from border communities like San Diego to cities across Texas warned "severe economic harm." (April 1
https:www.usatoday.comstorysportsncaaw20190401uconn-notre-dame-baylor-and-oregon-reach-final-four39287343	USAToday	newstopstories	UConn, Notre Dame, Baylor and Oregon reach Final Four	UConn and Notre Dame will meet for the second straight season on the game&apos;s biggest stag
https:www.usatoday.comstorysportsmlb20190401yanks-beat-tigers-lose-stanton-and-andujar-to-injuries39287341	USAToday	newstopstories	Yanks beat Tigers, lose Stanton and Andujar to injuries	Baseball Capsule
https:www.usatoday.comstorysportsnba20190401jackson-scores-24-to-lead-mavericks-past-76ers-122-10239287319	USAToday	newstopstories	Jackson scores 24 to lead Mavericks past 76ers, 122-102	Justin Jackson scored 16 of his 24 points in the third quarter and the Dallas Mavericks took advantage of a short-handed Philadelphia 76ers lineup in a 122-102 victor
https:www.usatoday.comstorysportsmlb20190401peacock-chirinos-lead-astros-in-2-1-victory-over-rangers39287315	USAToday	newstopstories	Peacock, Chirinos lead Astros in 2-1 victory over Rangers	Brad Peacock allowed two hits while pitching into the seventh inning, Robinson Chirinos looped a go-ahead double in his first game against his former team and the Houston Astros beat the Texas Rangers 2-
httpswwwreuterscomarticleindiamorningcallmorningnewscallindiaapril2idUSL3N21K0N8feedTypeRSS&feedNamecompanyNews	Reuters	companyNews	Morning News Call - India, April 2	To access a PDF version of this newsletter, please click here http://share.thomsonreuters.com/assets/newsletters/Indiamorning/MNC_IN_04022019.pdf
    
    If you would like to receive this newsletter via email, please register at:
http://financial-risk-solutions.thomsonreuters.info/india-morning
    
    
    FACTORS TO WATCH
    No major events are scheduled.
    
    LIVECHAT - FED WATCH
    Reuters reporters and editors tracking the Federal Reserve take questions on
the economics, politics, 
https:www.foxnews.comusmarines-id-2-pilots-killed-in-arizona-helicopter-crash	FOX		Marines ID 2 pilots killed in Arizona helicopter crash	The names of two Marine pilots who died in a helicopter crash during a training mission in southwestern Arizona were released Monday as the crash remained under investigation
https:www.usatoday.comvideosnewsnation20190402today-history-april-2nd3338715002	USAToday	topstories	Today in History for April 2nd	Highlights of Today in History: Pope John Paul II Dies at 84; President Woodrow Wilson asks Congress to declare war on Germany; Juan Ponce de Leon lands in Florida; Falkland Islands seized from Britain; Hans Christian Andersen Born. (April 2
https:www.foxnews.comworldfirefighters-contain-fire-in-chinas-mountains-where-30-died	FOX		Firefighters contain fire in China's mountains where 30 died	Firefighters have contained a blaze high in the rugged forested mountains of western China that claimed the lives of 30 of their colleagues
httpswwwreuterscomarticleglobalmarketsglobalmarketsmanufacturingreboundliftsasiansharesto7monthhighsidUSL3N21K0LRfeedTypeRSS&feedNamecompanyNews	Reuters	companyNews	GLOBAL MARKETS-Manufacturing rebound lifts Asian shares to 7-month highs	* Investors cheer U.S. March manufacturing activity
improvemen
httpswwwreuterscomarticleusglobalmarketsmanufacturingreboundliftsasiansharestosevenmonthhighsidUSKCN1RE03EfeedTypeRSS&feedNamebusinessNews	Reuters	businessNews	Manufacturing rebound lifts Asian shares to seven-month highs	Asia shares extended their rally on Tuesday as positive Chinese and U.S factory activity surveys aided investor confidence, and the ebbing concerns over the global economy spurred selling of safe-haven U.S. bonds as yields rose from 15 month troughs
https:www.usatoday.comstorysportsnhl20190401blues-cool-off-avalanche-3-2-in-shootout39287351	USAToday	newstopstories	Blues cool off Avalanche 3-2 in shootout	Ryan O&apos;Reilly scored the only goal in a shootout and the St. Louis Blues slowed Colorado&apos;s playoff push with a 3-2 victory over the Avalanch
https:www.usatoday.comstorysportsmlb20190401reds-prospect-hunter-greene-needs-tommy-john-surgery39287399	USAToday	newstopstories	Reds prospect Hunter Greene needs Tommy John surgery	Reds pitching prospect Hunter Greene will have Tommy John surgery after medical tests found new ligament damage in his right elbo
https:www.usatoday.comstorysportsncaaw20190401notre-dame-beats-stanford-to-get-back-to-final-four39287381	USAToday	newstopstories	Notre Dame beats Stanford to get back to Final Four	Jackie Young scored 25 points and grabbed 10 rebounds to lead defending national champion Notre Dame back to the Final Four with an 84-68 victory over Stanford on Monday nigh
httpswwwreuterscomarticleusbasketballnbanykdalporzingisaccuporzingisaccuseraskedknickstomediatepaymentreportidUSKCN1RE073feedTypeRSS&feedNamedomesticNews	Reuters	domesticNews	Porzingis accuser asked Knicks to 'mediate' payment: report	The woman accusing former Knicks center Kristaps Porzingis of raping her in New York in February 2018 contacted the team's legal department in October asking to "mediate in private" a $68,000 payment, ESPN reported Monday
https:www.foxnews.comuspotential-jurors-fill-out-questionnaires-in-ex-cops-trial	FOX		Potential jurors fill out questionnaires in ex-cop's trial	Jury selection is scheduled to begin in the trial of a former Minneapolis police officer who fatally shot an unarmed Australian woman after she called 911 to report a possible sexual assault behind her home
httpswwwcnncom20190401politicsjaredkushnersecurityclearanceindexhtml	CNN	politics	Kushner on security clearance: I've been accused of 'all different types of things' and they 'turned out to be false'	Jared Kushner, a White House adviser and President Donald Trump's son-in-law, defended his security clearance Monday, saying all the accusations against him during the past two years have turned out to be false
httpswwwcnncom20190401usnipseyhusslememorialindexhtml	CNN	us	Los Angeles police respond with riot gear to massive crowd at the Nipsey Hussle memorial	A massive crowd of people is present at the Nipsey Hussle memorial in Los Angeles Monday evening and police are responding in riot gear with batons, according to a live signal from CNN affiliate KCAL/KCBS
